,content,label
3019,"Ông này nói bậy nhiều lần , máy năm về trước tiên đoán Cs sẻ giải thể để cho họ Đào lên thế vậy mà bây giờ cũng còn dám bố nữa. Chắc dịch bệnh nhiều quá quần lót khan hiếm khó mua cho nên không thấy ông ta trùm cái mặt lại",1
3020,Dành cho lũ quan ngại,1
3021,Sao lại có những người khốn khổ tại thiên đường này chứ. :(,1
3022,vl ad câu like vcc. mà dkm m. t k thấy chứ k phải chó hùa. m thấy k cmt đàng hoàng cho ngta thấy thì m là chó j? chó động kinh hả,1
3023,Fan,0
3024,!!!,0
3025,Phạm Trungg Thằng này ngu hơn mấy con chó rách à!',1
3026,Mặt nhìn kinh quá,1
3027,muon tan 1 phat vao mat,1
3028,Bữa nay mới thấy Trần dần nói chuẩn,0
3029,Đỗ Thành Trung,0
3030,Phạt cái *** cm,1
3031,đắng =))),0
3032,"... rút kinh nghiệm, kiểm điểm nghiêm túc và trong tháng này đồng chí trưởng Công an xã An Đồng cũng nghỉ hưu theo quy định",0
3033,Nghiep,0
3034,Cô Ba xuất sắc cô ba ơi,0
3035,Ông già tôi nuôi tôi lớn thế này rồi các bạn ạ 😂😂,0
3036,Là ng nổi tiếng mà cách ăn mặc văn hóa ko bằng thằng ăn xin,1
3037,Ad cũng biết ông này à? :)),0
3038,Dạng như con mụ bộ y tế khóc khi bệnh nhân uống phải thuốc giả vậy á,1
3039,An cư lập nghiệp có vẻ hợpnlys,0
3040,Hay lắm anh Trung Quảng Cáo,0
3041,sạo lồn,1
3042,Cặc,1
3043,"Từ chân lý giả, tư tưởng giả ,đạo đức giả, đường lối giả , bầu cử giả, luật pháp giả nó sinh ra đủ thứ giả và sự dối trá, lừa lộc, xã hội này đã là xã hội suy đồi thối nát đến mọi rợ.",1
3044,khịa vãi l = )))),1
3045,"Kakaka, khùng khùng quá sức.",1
3046,Đéo 🤣,1
3047,王氏响,0
3048,Hay rồi a ơi. Team mình là team streamer mà đâu có train nhiều như tụi nó đc. Đc đi thái là vui rồi.,0
3049,"Du ma lai tang thue,dit con me no,da an ban roi,con cai con cac j de dong nua",1
3050,Anh Trung Magic,0
3051,Xàm chó thật,1
3052,Lê Văn Đạt 😞 ở nhà bùn quá ạ huhu,0
3053,"K cần giặt đánh, cứ để dân tự chết vì ngu thôi :v",1
3054,Quá vui,0
3055,Chờ đợi 17 nồi bánh chưng mới đc fan cứng nên cmt cho kh mất chứ ko biết chơi GA,0
3056,Thoại Trần chính tã ?? Chó chê mèo lắm lông..gạch đá đủ xây nhà chưa b,1
3057,Sự trùng hợp :)),0
3058,khi những con sán dây búa liềm phát biểu y như rằng tấu hài,1
3059,Thằng ad page nào đúng là Óc Chó 😒,1
3060,Hau Nguyen con cặc :v,1
3061,Sạo lol quá,1
3062,Ông MC kiểu như ổng cố nhịn cười,0
3063,Bts là con cặc,1
3064,Tân Bùi Duy Khá giống pha mù tạt =)),0
3065,Diệu Diệu cầu giấy r đấy. Cẩn thận nhe,0
3066,Rồi tiền đâu trả nhân viên,0
3067,mày mà biết cc gì mà tiên tri,1
3068,Haha vậy là bạn không biết thì đừng la lớn,0
3069,Con nhỏ đả kích nick face nó là Hoàng Lệ.. thêm vô chữ xồn cho nó đẹp đó mà..kaka,1
3070,Nguyễn Thuận ý kiến cá nhân thôi mà thử sáng tác cái mã bố nhà m à ?,1
3071,Đụma chất vãi lòn há há há,1
3072,Enni Ngân :)),0
3073,Bác sỹ Giám đốc mặt heo?,1
3074,ghép ảnh lỗi vl,1
3075,Quang Vinh trong tuần nha. Cuối tuần là về quê luôn rồi đó,0
3076,Đậu má thầy ok chưa ?,1
3077,chị ba thử đăng video chửi tổng thống mĩ đii,1
3078,Sợ thật ấy :))),0
3079,anh trung cô hồn,1
3080,Cho em liếm lỗ nhị Thầy,1
3081,chết đi,1
3082,Sống chậm tí các bạn,0
3083,Đỉ... giả tạo... xạo lồn,1
3084,Đản Đản thứ nl hông,1
3085,Đùa :)) nó rời khỏi eu chứ có phải nó bê cái nước nó ra khỏi châu âu đi sang châu khác k mà cứ cãi thế nhỉ ngu đ chịu được =))),1
3086,Đi làm osin mà xạo lol ghê,1
3087,Thật ra: đu càng tốn cả triệu đô. Chỉ có ở bọn CS quan lớn tham nhủng. Đưa gđình và con cái du học định cư sung sướng. Chứ bò đỏ umê bưng bô làm gì có cửa đu. Chỉ biết làm con chốt thí cho giặc tàu.. ha ha,1
3088,Giống nhau như hai giọt nước,0
3089,này là del có tí nhân phẩm nào nên nó thế :((,1
3090,Dm con bóng muộn màng nhìn gốm vkl,1
3091,bên kia nó k cho vào viện hay xét nghiệm gì đâu,0
3092,Anh em ơi cho mình hỏi làm thế nào để tham gia vào buổi talk show của anh độ vậy,0
3093,"Xin lỗi cảnh sát , buồn cười thật. Phải xin lỗi mọi người dân chứ, vượt đèn đỏ gây tai nạn cho dân . Xl cảnh sát wai gì, nó mà thấy thì ăn hành ngay và luôn",1
3094,Xao lon qua,1
3095,Tốt gỗ hơn tốt nước sơn.,0
3096,Mấy cái quan bệnh tật của thời đại,0
3097,Nhin mat con mu nay giong lu tau khua,1
3098,Duy Trần cho xin video vs bạn ơi,0
3099,"Tuổi nhỏ làm việc nhỏ , nên xem hoạt hình đi em đừng có đú với mấy anh lớn :((",0
3100,"Cái này xảy ra hoài nhưng ko thấy ngăn chặn, chỉ thấy giơ cao đánh khẽ",0
3101,Cô Minh hiếu nói chuyện thật thà dễ thương quá ✌️✌️✌️✌️✌️,0
3102,Trọng lú,1
3103,Bình Dương bất tử nha,0
3104,Trung quốc thì nói mẹ Trung quốc đi bày đặt china chi nủng. Đang nói tiếng Việt hay tiếng anh,1
3105,Đéo phải trình bày :))),1
3106,Thức khuya nhiều thứ ko phải nt cho Ny mà vì họ cô đơn ko biết từ bao giờ tui đã lm bạn vs sự cô đơn này gần 2.nam rồi 😞😞,0
3107,Được luôn cả nhà oiii,0
3108,"Còn mày có con cũng ngu lắm, đẻ con ra cẩn thận đó",1
3109,"bản chất của nó thì ở đâu cũng vậy... cán bộ xã nhiều người không trình độ, chạy chức chạy quyền.. nhiều lúc làm việc còn quên mang não.",1
3110,Ae 3/// cố gắng ở trong nhà tránh dịch nha. Chết nó chôn tập thể đó. 3/// mà chết hết thì ko có ai ăn cứt cho mỹ đâu.,1
3111,Chúng bắt đầu cho báo chí đổ tại người dân dọn nhà đón Tết gây ra ô nhiễm kìa,1
3112,"Anh sắp cover cô ""thắm không về"" ae nhớ ủng hộ",0
3113,nát cc :))),1
3114,dm ông nói phét à 🙂 cái vòng cổ đã quá 2l cụ rồi,1
3115,Huy Hoàng có 🙂 xuất hiện với tần suất khá dàu,0
3116,Bà VN đi du lịch :)),0
3117,Khai giảng đầu tiên cấp 3 =),0
3118,chó sủa thì kệ cmn :D,1
3119,"Tiên sư thằng nào nói toàn thực phẩm sạch. Rau tưới nhớt, thuốc kích phọt, chất tạo nạc, hàn the, thịt bơm hóa chất, trái cây tẩm hóa chất, ...vân vân và vân vân...mấy thằng nhiều tiền như chúng mày thì đâu biết người dân đang ăn gì, uống gì. Sao mà lại lắm chó thế.",1
3120,Nếu ko có nhung thì cũng có 14 ng nước ngoài mà...,0
3121,"cai kenh xam lol,phong vien nhu cc,tien tri dien khung,toan la 1 lu virut",1
3122,Trần Trang bond nhà mình đi trc thời đại,0
3123,Suti Hồng cẩn thận nè,0
3124,"Thằng này đéo hiểu tiếng người rồi, ở trên nó có để link, vào đọc cho hiểu đi. Ngu mà gáy to",1
3125,Cô lê na là ai vậy mn,0
3126,HÔ + MÔI DẦY + THẤT HỌC + VÔ VĂN HÓA = LINH CÁ LÓC CÓC 💩💩,1
3127,Ủa????? Bác làm vậy ai chơi lại bác,0
3128,Đây là bạn thân của vũ khắc tiệp mọi ngừoi ạ.nên ý thức nó cũng y vậy,1
3129,"Nó đi du lịch bị lây cũng ko có gì để bàn luận , cái chính ở đây là nó khai gian , nó nghĩ nhà nó nhiều tiền , về nhà nó lấy tiền nấu thuốc uống sẽ khỏi bệnh , cái lịt mẹ nó con chó nhung😡",1
3130,Xaolonnnnnnnnn=))),1
3131,Gu ăn mặc như cc :v,1
3132,Trend mới kk,0
3133,nói dân trí thấp lại tự ái 🙂 cái ý thức còn kém hơn kiến thức lý của mình nữa 🙂,1
3134,Từ ngày xem mèo tom con tôi thường xuyên bỏ bữa :))),0
3135,Phương Bim yêu nhờ,0
3136,Cũng ko hẳn ... Trong cuộc sống bạn phải có đam mê cho riêng mình chứ .. Có đam mê mới có động lực để mà kiếm tiền chứ,0
3137,"Anh mày thiếu nợ giang hồ hóc môn, mày cũng thiếu nợ không dám về Việt Nam, bày đặc làm banh",1
3138,1 HOUR LATER =))))),0
3139,đi cách li chứ đi nghỉ mát ở khách sạn đ đâu mà đòi hỏi bố thằng điên,1
3140,Cho e fan cứng đi a,0
3141,Các bác nên áp dụng gấp thôi,0
3142,Ông nào khai giảng không chụp ảnh điểm danh cái,0
3143,Hoài Thư Dương guci đi trước trend hàn luôn chớ,0
3144,Nguyễn Hoàng Sâm fbi,0
3145,Con số 34 cũng làm lan rộng ra,0
3146,Uyên giàu sao ko ở bên Anh chữa mà về VN,0
3147,T m ngu,1
3148,Cô ba vàng Ngọc cây cầu trong háng,1
3149,Phương Minn hay cố tình vào đây để bán đồ online :))) sống sạch lên,1
3150,Có lẽ là do cốc cafe lúc sáng chứ kpai do chuyện lúc sáng :)),0
3151,Bạn nuôi được những gì???,0
3152,Nhi Băng haha,0
3153,Minh hiếu đẹp xuất sắc xứng đáng hoa hậu quí bà khuôn măt đẹp phúc hậu mc đẹp trai miệng cười duyên quá đi.,0
3154,Chết với cộng sản thôu,1
3155,E chỉ có thế này thôi,0
3156,Train với SKT hay GAM gì đi thầy,0
3157,Mồm vén lên như cái bồn cầu,1
3158,Em nghĩ là mùa sau nên đẩy line-up này vào ạ =))))))))))))),0
3159,"“Nghe nói em đẹp tự nhiên không có sửa ha” Ừ thì em có sửa gì đâu, em chỉ niềng răng thôi, còn muốn biết niềng ở đâu xịn thì vô đây, link nè:",0
3160,Cứ tưởng cô Minh Hiếu là phụ nữ thật không á,0
3161,:)(,0
3162,"Bạn nói chuyện ngu vkl thíu đéo gì con mà phải đợi con đéo cần mình .... Nó cần bạn thì cho câu tl mẹ rồi đéo phải kêu bạn đợi, mục đích đợi của nó là coi có tz nào ngon hơn bạn không thôi đéo có thì nó mới tìm đến bạn",1
3163,Chẳng khác nào hoa lài cặm bãi shit trâu :))),1
3164,Quá đỉnh 👏👏❤❤,0
3165,Nào cùng pe pe pe pe pe cùng Độ Mixi nào,0
3166,Yêu cô Minh Hiếu,0
3167,Bú bóng cao su ha gì cười ghê z abe :)),1
3168,anh ơi tối nay anh có live ko ạ ? :(,0
3169,Hoang mang vailunnn,1
3170,Quần què,1
3171,chúng tao tuyên giáo hân hạnh tài trợ cho nas thực hiện chương trình mị dân này pew bưng bô said,1
3172,"CÒN CSVN LÀ CÒN KHỔ SỞ .PHẢI THAY ĐỔI CHẾ ĐỘ CSVN .KHÔNG THAY ĐỔI ĐƯỢC ,PHẢI LẬT ĐỔ CSVN .KHÔNG LẬT ĐỔ ĐƯỢC ,PHẢI ÁM SÁT NHƯ NGUYÊN PHÚ TRỌNG ÁM SÁT LÊ HẢI AN VẬY .ĐÂY LÀ LUẬT QUẢ BÁO ,DÂN NGHỆ AN RƯỚC HỒ CHÍ MINH GIẢ VỀ CAI TRỊ VN NAY BỊ CSVN GIẾT ...",1
3173,Xem muon ỉa vào mặt con tạ bích loan vs thang lol thanh dm tui no sủa như chó,1
3174,Du ma  may nha . May ve day tao dap ma may ko ra,1
3175,tây nó đơn giản lắm.chết vài người có sao đâu. dân chủ vl mà.,1
3176,Làm đek gì có Lê Văn Tám nên chậm là đúng rồi. :v,1
3177,"sắp trầm cảm cmnr , nhiều tâm sự cứ giữ mãi trong lòng và che dấu bằng nụ cười 😷",1
3178,Chị ba chắc còn trinh trâu hahaha,1
3179,Nguyễn Hoàng Anh Tú thế thì ăn cứt đi chứ đừg để chết vì cô rô na,1
3180,Chỗ đó có trị tàn nhang ko chị gái,0
3181,"Nếu đây là thày giáo thật thì có lẽ cần phải đi khám bác sĩ, đầu óc ông này đang có vấn đề.",1
3182,"Ông im mẹ mồm đi,xl quen mồm",1
3183,"Đoàn Yến có chứ, khác mọi năm thôi",0
3184,Mạnh Hùng hehe,0
3185,"Lúc nhỏ cứ nghĩ người mà ko có não là ko sống được, lớn lên mới biết thầy bar ko có não vẫn sống như thường",1
3186,"Đm, đéo hiểu sao cái đầu của nó lại nói ra đc những lời đó, so sánh nó với con chó thì nhục con chó qá",1
3187,"Xích cổ cách ly ngoài rừng cho hợp với không khí nó cần,thag ml",1
3188,"ĐM, chắc lại rút sợ dây kinh nghiệm thôi mà",1
3189,Làm quả combo cho chất a ơi 👌,0
3190,cố lên chị gái của em <3,0
3191,Ở đó mà bán rẻ tâm hồn. Sủa cc,1
3192,Tổn thương nhiều lần con người ta sẽ chẳng muốn yêu thêm 1 ai nữa,0
3193,Cuong Ly Dinh chửi cc,1
3194,HN Thu Nguyên hoặc cho nó xuống đất ngủ thử cho quen hơi đất,1
3195,Tối này thầy live k nhỉ,0
3196,Con đi gia,1
3197,Ôi: đúng là cách sử lý chánh ô nhiễm môi trường của việt nam. Các lãnh đạo tài giỏi và tin cậy của nhân dân có cách sử lý ô nhiễm thật khoa học đã giúp pômôsa giải tỏa những núi chất thải mà không ô nhiễm không ảnh hưởng đến sức khỏe và đời sống của nhân dân. Nếu có ảnh hưởng thì chỉ ảnh hưởng cán bộ lãnh đạo thôi.,1
3198,Đẹp chỗ nào thế,0
3199,"Quá troi xl , đm bán hàng 10 năm , bớt đi cd oi",1
3200,đặt khô gà ở đâu v thầy ơi,0
3201,cho em hỏi ngủ tí...10 năm trước là 2010...lúc đó có tính năng livestream của fb rồi hả mọi người??,0
3202,hát như cái đách lồn dị đó Abe:),1
3203,"ghét nhất là mấy khúc như vậy, AiLan Huynh @sandyh Sandyhuynh Hangxáchtay-us Chè Nguyễn",0
3204,Bị cô lập thì về đây với em nè abe em dẫn abe đi chơi gái nè . Bao ngon,1
3205,Con mẹ nó,1
3206,Nhìn nó mất đập cho một trận mở mồm ra là cái lũ,1
3207,ê cho máy tỷ xai chơi coi,0
3208,Mai Thu Hoàng tôi còn vừa bị chặn cmt rồi kia kìa😂😂..đúng là đáng sợ hơn cả dịchhhh:)))),0
3209,Nguyen anh hùng . Đay minh an sam ban nhé .nếu con so chắc mình ko cmt ở đay đau 😭,0
3210,Sản phẩm của 1 nền giáo dục thối nát,1
3211,Dễ ăn 500tr như thế mới sướng,0
3212,Chỉ Có những người ngu lâu dốt bền mới khoe của,1
3213,Duy Vâu đcm cà khìa vcl :))))))),1
3214,Đề nghị Anh Tiệp Câm Mồm Laii,1
3215,"Ktyt 4 lớp kháng khuẩn có kiểm định, có công bố muốn an toàn và chất lượng về với đội của em",0
3216,QuânAnh dogy chứ,0
3217,Biểu cảm của 1 thanh niên ra rìa,0
3218,Dân mà gạt tay vậy chắc tô lâm nó cho vào tội cưỡng hiếp nun,1
3219,Toàn chó đàn,1
3220,Panda thái đã xem,0
3221,Anh Châu siêu dễ thương luôn á trời:333,0
3222,<3,0
3223,Chờ em mặc quần cái,0
3224,May  trước  đay  ninh  no  chui  liên  oanh  ma  gio  lai  quay  ra  chui  no  ha  cho  may  sang  mặt  ra  chua,1
3225,Cô dễ thương quá ! 🥰,0
3226,"Sủa như chó đc 3 củ còn đ' đủ ăn cơm, bọn kia đ' làm gì vẫn đc đi định cư :v đúng là kiếp con bò",1
3227,Nhậu cái đm chúng mày lũ chó hại dân hại nước,1
3228,Nể nhất anh phóng viên! Ngồi mặt tỉnh bơ ko biến sắc,0
3229,Xi - Men  tiếng pháp là tuần lễ. Các thiếu nữ phá đel bộ vòng nầy gồm 7 chíếc. Tượng trưng chl tuần lễ. Còn dân nầy mắc ngu quá nên đeo 70 chiếc.,1
3230,Xin phép cả nhà nhaaaa!!!,0
3231,Nhiều lúc a tôi xàm lol nhưng nhiều lúc chân lý vl 🙂,1
3232,Mấy đứa giàu thường rất thích đi dạy đời người khác,1
3233,"Ua, cai nay tuan truoc phat roi ma?",0
3234,Nguyễn Trung Sâu Bi Hồng Thắm Ngô Thị kiếm tiền đi du lịch này,0
3235,thầy nhớ mang vinh quang về - nghệ sĩ hài hước clm,1
3236,Toan đựng bọn ngu phá hại lên làm quan nên dân nuôn đời vất vả nếu ko nhôt bơt cái bọn ngu ấy lai,1
3237,Cô Minh Hiếu đúng kiểu Miền Tây Chất Phát. Nghĩ gì nói đó chân thật đến đáng yêu. Mãi yêuu cô LISA Minh hiếu,0
3238,9 người đc nhận máu :,0
3239,Cực kỳ thuyết phục =)))),0
3240,"Trái cây thì a nghĩ chú mày ko dám nuốt vì sợ độc,2tr usd thì chú mày nuốt,khôn như chú xom a đầy",1
3241,Đm admin ngu vcl:)) chăcs cậu đang tưởng mình hay vs nguy hiểm lắm đấy:)),1
3242,Trần Thu Huyền đc,0
3243,Chen à,0
3244,Trong những ng biểu tình dĩ nhiên có những ng đi vs cái tâm rất tốt,0
3245,sợ vlon anh ơiii🙄,1
3246,Chắc hẳn hất nhiều ng muốn như này :)),0
3247,Cho vào túi nilon thả trôi sông chứ cách ly làm gì tốn chi phí nhà nước,1
3248,"Từ khi đâu Việt Nam thành cái ổ chứa dịch của bọn Rich kid ,Việt kiều vậy ủa khi còn khỏe có tiền thì sống nước này, nước kia,quốc tịch này quốc tịch kia, rồi tới khi bị gì lại quay về Việt Nam, kiểu như Việt Nam là chổ tạm trú á , đéo hiểu chúng mày sống kiểu gì luôn",1
3249,Mode GAM Sena auto win,0
3250,Hiến pháp Mỹ,0
3251,Làm tui với😝,0
3252,Lũ đấy đang ngồi đếm tiền chia chác kiếm dc sau vụ đút lót dã man đấy,1
3253,căng thẳng vlll,1
3254,Đm tao cừ tao ỉa 🤣🤣,1
3255,Cũng Khá Là Thuyết Phục !,0
3256,cần gì phân biệt Thầy giá ba với Baroibeo làm gì trong khi cả 2 đều rất đẹp trai ?,0
3257,BKDN cũng y như vậy. Nhưng mà kiến nghị lên thì thay thôi,0
3258,Dù ai nói ngã nói nghiêng đỷ này vẫn xạo lồn như xưa,1
